Date,Open,High,Low,Close,Adj Close,Volume
2015-07-01,70.839996,70.980003,69.809998,70.029999,65.626854,1313900
2015-07-02,70.480003,70.760002,69.790001,69.989998,65.589363,1454200
2015-07-06,69.169998,70.279999,68.919998,69.449997,65.083336,1279300
2015-07-07,69.459999,69.959999,68.410004,69.769997,65.383202,1827900
2015-07-08,69.180000,69.470001,67.750000,68.080002,63.799461,1576000
2015-07-09,69.400002,69.400002,67.230003,67.239998,63.012276,1887600
2015-07-10,66.000000,66.930000,64.690002,65.279999,61.175507,3077500
2015-07-13,65.680000,66.309998,65.120003,66.000000,61.850243,2824800
2015-07-14,65.839996,66.870003,65.519997,66.510002,62.328182,1907600
2015-07-15,66.330002,66.330002,65.199997,65.809998,61.672180,1563400
2015-07-16,66.260002,66.839996,66.160004,66.320000,62.150135,1754000
2015-07-17,66.209999,67.029999,66.089996,66.370003,62.196980,1494400
2015-07-20,66.290001,66.669998,65.970001,66.300003,62.131390,1341300
2015-07-21,64.629997,66.019997,63.939999,64.639999,60.575752,3356800
2015-07-22,64.320000,65.160004,64.029999,64.550003,60.491417,1406100
2015-07-23,64.519997,65.190002,64.379997,64.519997,60.463295,1735900
2015-07-24,64.680000,64.769997,63.900002,64.099998,60.069710,1654600
2015-07-27,63.599998,64.019997,63.169998,63.950001,59.929134,2582200
2015-07-28,64.320000,64.559998,63.540001,64.250000,60.210278,2356000
2015-07-29,64.139999,65.570000,64.029999,65.379997,61.269218,1159000
2015-07-30,65.339996,65.339996,64.300003,64.620003,60.557011,1386100
2015-07-31,64.860001,65.209999,63.790001,64.070000,60.041592,1855300
2015-08-03,63.660000,63.790001,62.619999,62.759998,58.813953,1629600
2015-08-04,63.279999,63.990002,62.709999,62.869999,58.917042,2955000
2015-08-05,63.389999,64.809998,63.389999,63.700001,59.694855,1546500
2015-08-06,63.770000,64.589996,63.090000,64.070000,60.041592,1134200
2015-08-07,63.860001,64.940002,63.599998,63.860001,59.844799,1064200
2015-08-10,64.389999,66.279999,64.169998,66.059998,61.906467,1401200
2015-08-11,65.089996,65.209999,64.040001,64.430000,60.378952,961200
2015-08-12,64.050003,64.949997,63.500000,64.650002,60.585125,1004800
2015-08-13,64.750000,64.750000,63.930000,64.389999,60.341473,1084100
2015-08-14,64.309998,64.879997,63.869999,63.950001,59.929134,1294100
2015-08-17,63.810001,64.739998,63.270000,64.400002,60.350842,1314800
2015-08-18,64.290001,64.300003,63.580002,63.970001,59.947880,914700
2015-08-19,63.540001,63.790001,62.360001,62.779999,58.832703,1067300
2015-08-20,62.340000,62.750000,61.189999,61.189999,57.342670,1333500
2015-08-21,60.810001,61.070000,59.759998,59.770000,56.011955,1686800
2015-08-24,56.520000,60.000000,55.500000,57.900002,54.259529,2021900
2015-08-25,59.619999,59.910000,55.950001,55.990002,52.469624,2068500
2015-08-26,57.049999,58.299999,56.360001,58.240002,54.578156,2491000
2015-08-27,58.869999,60.340000,58.509998,59.980000,56.617046,1586600
2015-08-28,59.580002,60.799999,59.450001,60.369999,56.985188,1448100
2015-08-31,60.660000,62.400002,59.810001,61.950001,58.476593,2866100
2015-09-01,60.340000,60.750000,58.730000,59.020000,55.710873,1897300
2015-09-02,59.700001,59.900002,58.509998,59.590000,56.248917,1379500
2015-09-03,59.279999,60.279999,59.200001,59.459999,56.126202,1633900
2015-09-04,58.639999,59.020000,57.980000,58.660000,55.371063,1549600
2015-09-08,60.340000,61.720001,59.919998,61.509998,58.061264,2053400
2015-09-09,62.119999,62.570000,60.450001,60.490002,57.098454,1618600
2015-09-10,60.520000,60.910000,59.939999,60.330002,56.947426,1077100
2015-09-11,60.540001,60.919998,59.950001,60.560001,57.164528,1305900
2015-09-14,60.349998,60.599998,59.689999,59.980000,56.617046,1137900
2015-09-15,60.160000,61.439999,60.000000,61.320000,57.881920,1196900
2015-09-16,61.369999,62.220001,61.330002,62.060001,58.580425,1311000
2015-09-17,61.799999,62.509998,61.349998,61.500000,58.051830,1692200
2015-09-18,60.650002,61.380001,60.459999,60.860001,57.447708,4731500
2015-09-21,61.000000,61.310001,59.900002,60.009998,56.645367,1272800
2015-09-22,59.139999,59.650002,58.349998,59.070000,55.758068,1435900
2015-09-23,59.070000,59.290001,57.439999,57.849998,54.606468,1504700
2015-09-24,57.029999,58.250000,56.250000,57.939999,54.691429,1613200
2015-09-25,58.340000,58.669998,57.849998,58.070000,54.814137,1355300
2015-09-28,57.480000,57.490002,56.299999,56.500000,53.332161,1232600
2015-09-29,56.689999,56.980000,56.060001,56.500000,53.332161,1742700
2015-09-30,57.139999,57.590000,56.080002,57.180000,53.974049,2162700
2015-10-01,57.310001,57.790001,55.970001,56.509998,53.341606,1349400
2015-10-02,56.000000,58.029999,55.680000,57.980000,54.729183,1922100
2015-10-05,58.459999,60.619999,58.029999,60.259998,56.881344,1805800
2015-10-06,60.290001,61.509998,59.970001,61.220001,57.787529,1749700
2015-10-07,61.830002,63.689999,60.650002,61.930000,58.457714,2270900
2015-10-08,61.799999,64.250000,61.750000,63.840000,60.260624,1728300
2015-10-09,64.000000,64.199997,61.490002,61.500000,58.051830,2533500
2015-10-12,61.669998,61.959999,60.490002,60.880001,57.466587,1388700
2015-10-13,60.480000,61.270000,60.230000,60.330002,56.947426,1525800
2015-10-14,60.110001,60.330002,59.200001,59.349998,56.022369,1290800
2015-10-15,59.439999,59.950001,58.400002,59.799999,56.447140,1570400
2015-10-16,59.779999,59.810001,57.830002,58.610001,55.323860,1833800
2015-10-19,58.160000,58.529999,57.490002,57.709999,54.474319,2238800
2015-10-20,58.860001,62.810001,58.130001,61.529999,58.080143,4664100
2015-10-21,61.759998,63.660000,61.230000,61.880001,58.410522,3032000
2015-10-22,62.310001,65.290001,61.919998,64.000000,60.411659,3589900
2015-10-23,64.959999,64.959999,63.599998,64.440002,60.826984,1681100
2015-10-26,64.440002,64.800003,63.500000,63.919998,60.336147,1169500
2015-10-27,62.950001,63.130001,62.040001,62.450001,58.948563,1348800
2015-10-28,62.750000,64.059998,62.470001,63.810001,60.232307,1729400
2015-10-29,63.410000,64.449997,63.400002,64.080002,60.487171,1402500
2015-10-30,64.180000,64.790001,63.889999,64.430000,60.817543,1939200
2015-11-02,64.349998,65.519997,64.120003,65.239998,61.582127,1064000
2015-11-03,65.480003,66.190002,65.160004,65.389999,61.723721,1365800
2015-11-04,65.709999,66.519997,64.889999,65.000000,61.355587,1285800
2015-11-05,64.820000,65.309998,63.970001,64.500000,60.883617,1284100
2015-11-06,64.180000,64.699997,63.320000,64.489998,60.874184,999400
2015-11-09,64.339996,64.500000,63.110001,63.900002,60.317261,866200
2015-11-10,63.650002,64.389999,63.090000,63.990002,60.402222,1081300
2015-11-11,64.129997,64.129997,63.090000,63.480000,59.920811,929300
2015-11-12,63.779999,64.080002,62.439999,63.900002,60.317261,3310600
2015-11-13,63.849998,65.019997,63.009998,63.099998,59.562111,1977800
2015-11-16,63.060001,64.360001,62.910000,64.320000,60.713711,989800
2015-11-17,64.360001,64.500000,63.459999,63.630001,60.062397,1002400
2015-11-18,63.849998,65.040001,63.369999,64.970001,61.327274,1031000
2015-11-19,64.889999,65.370003,64.440002,65.349998,61.685959,780400
2015-11-20,65.620003,66.169998,65.220001,65.410004,61.742599,1073800
2015-11-23,65.230003,65.809998,64.930000,65.250000,61.591576,1119500
2015-11-24,65.050003,66.169998,65.010002,65.910004,62.214577,1749500
2015-11-25,65.510002,65.809998,64.830002,65.099998,61.844074,1035900
2015-11-27,64.870003,65.230003,64.610001,65.089996,61.834564,542000
2015-11-30,65.199997,66.160004,65.040001,65.900002,62.604061,1667500
2015-12-01,65.699997,66.879997,65.680000,66.570000,63.240559,1804500
2015-12-02,66.379997,66.559998,64.800003,65.050003,61.796577,1471200
2015-12-03,65.139999,66.080002,64.540001,65.660004,62.376076,2773800
2015-12-04,64.769997,65.820000,64.029999,64.750000,61.511574,2644300
2015-12-07,64.040001,64.519997,63.209999,64.220001,61.008083,1968300
2015-12-08,63.340000,63.869999,61.910000,63.099998,59.944096,1956100
2015-12-09,62.840000,64.400002,62.680000,63.400002,60.229099,1485800
2015-12-10,63.340000,64.309998,63.200001,63.779999,60.590092,1384500
2015-12-11,62.939999,63.119999,61.619999,61.740002,58.652122,1474100
2015-12-14,61.820000,62.080002,60.720001,62.049999,58.946617,1667600
2015-12-15,62.549999,62.810001,61.889999,62.110001,59.003613,1318200
2015-12-16,60.680000,62.810001,60.150002,61.450001,58.376625,2544700
