Date,Open,High,Low,Close,Adj Close,Volume
2015-07-01,75.941795,77.946648,75.521423,77.946648,71.145325,912600
2015-07-02,78.334679,79.037994,77.558609,77.825386,71.034637,692100
2015-07-06,77.445435,78.496361,77.445435,78.011314,71.204346,725200
2015-07-07,78.512527,79.482620,78.358932,79.207764,72.296417,940200
2015-07-08,78.779305,79.531120,78.504448,78.625710,71.765144,413500
2015-07-09,78.965240,79.547295,78.124496,78.310425,71.477356,528800
2015-07-10,78.795471,79.312851,78.326599,78.520615,71.669205,713400
2015-07-13,78.472107,79.506874,77.833466,78.286179,71.455238,793800
2015-07-14,78.423607,78.746971,77.849640,78.447861,71.602814,481700
2015-07-15,78.302345,78.803558,78.035568,78.617622,71.757751,472100
2015-07-16,78.932899,80.000000,78.787392,79.409866,72.480881,514000
2015-07-17,79.329025,79.450279,78.504448,78.666130,71.802048,1161900
2015-07-20,78.593369,78.649963,78.019402,78.245758,71.418335,830700
2015-07-21,78.310425,78.787392,77.962814,77.987068,71.182213,925200
2015-07-22,78.059822,78.658043,77.914307,78.367020,71.529022,1085800
2015-07-23,78.229591,78.253838,76.911880,77.518188,70.754257,715000
2015-07-24,77.380760,77.954727,77.138237,77.631363,70.857552,595300
2015-07-27,77.534355,78.391266,77.469688,77.857719,71.064163,788200
2015-07-28,77.793045,78.140663,77.380760,77.825386,71.034637,498300
2015-07-29,77.784966,78.666130,77.122070,78.455940,71.610176,693200
2015-07-30,78.415520,78.536781,77.712204,77.954727,71.152710,454600
2015-07-31,78.940987,79.320938,78.544868,78.860146,71.979134,1084300
2015-08-03,78.884399,79.329025,78.415520,79.126923,72.222626,513800
2015-08-04,78.900566,79.183510,77.388847,78.164917,71.344566,781800
2015-08-05,78.472107,78.496361,77.130150,77.316086,70.569778,803000
2015-08-06,77.316086,77.445435,75.869041,76.936134,70.223000,863900
2015-08-07,76.580437,77.687958,75.755859,76.903801,70.773018,721900
2015-08-10,77.405014,77.744545,77.000809,77.469688,71.293793,758600
2015-08-11,77.380760,78.464027,76.976555,78.051735,71.829422,734600
2015-08-12,77.655617,78.350845,77.413094,78.334679,72.089813,701800
2015-08-13,78.075989,78.884399,77.421181,78.455940,72.201416,735800
2015-08-14,78.294258,78.447861,77.679871,78.358932,72.112129,606500
2015-08-17,78.334679,79.110748,77.679871,78.367020,72.119576,804200
2015-08-18,78.221504,78.641876,77.849640,78.156830,71.926147,599200
2015-08-19,77.760712,77.995148,76.839127,77.146324,70.996201,587000
2015-08-20,76.774452,76.976555,76.168152,76.337914,70.252235,813300
2015-08-21,75.877121,76.257072,74.470490,74.502831,68.563438,1148300
2015-08-24,74.502831,74.801941,70.444626,70.679062,65.044518,1512300
2015-08-25,72.231201,72.231201,68.496361,68.552948,63.087891,1191900
2015-08-26,69.725143,71.374290,69.070328,71.236862,65.557838,1320000
2015-08-27,71.616814,73.759094,71.519806,72.983025,67.164795,980700
2015-08-28,72.667747,73.411476,71.738075,72.368637,66.599388,929900
2015-08-31,72.166534,72.853676,70.436539,70.485046,64.865952,1178700
2015-09-01,69.361359,70.436539,68.860146,69.506874,63.965775,1339100
2015-09-02,70.137428,70.808411,69.797897,70.517380,64.895714,902900
2015-09-03,70.703316,71.293449,70.355698,70.557800,64.932907,806100
2015-09-04,69.911072,69.983833,68.391266,68.649963,63.177177,996300
2015-09-08,69.822151,70.194016,69.086502,70.016167,64.434456,959600
2015-09-09,70.776070,70.816490,69.369446,69.555374,64.010399,841700
2015-09-10,69.280518,70.994339,69.280518,70.226357,64.627884,952500
2015-09-11,70.008087,71.859337,69.733223,71.843170,66.115814,1053200
2015-09-14,72.021019,72.021019,71.228783,71.544060,65.840546,880400
2015-09-15,71.552139,72.748589,71.139854,72.594986,66.807686,816100
2015-09-16,72.433304,73.742928,72.158447,73.556992,67.693008,795300
2015-09-17,73.468071,75.675018,73.257881,74.389656,68.459305,835700
2015-09-18,73.193207,75.101051,73.193207,74.179466,68.265862,1492100
2015-09-21,74.413902,75.189980,74.090538,74.640259,68.689926,812200
2015-09-22,74.106712,74.478577,73.371056,73.589333,67.722771,873300
2015-09-23,73.637833,74.244141,73.193207,73.872269,67.983147,567600
2015-09-24,73.540825,73.993530,72.772835,73.233627,67.395416,799400
2015-09-25,73.880356,74.187553,72.958771,73.653999,67.782295,510200
2015-09-28,73.080032,73.354889,72.142281,72.481812,66.703552,725900
2015-09-29,72.506065,73.411476,72.392883,73.265968,67.425179,613300
2015-09-30,73.831848,74.017784,72.627327,73.096199,67.268936,997000
2015-10-01,73.443817,73.532738,72.206955,73.217461,67.380539,876300
2015-10-02,72.999191,74.139046,72.409058,74.130959,68.221230,815600
2015-10-05,74.494743,75.157639,74.155212,75.101051,69.113976,814100
2015-10-06,74.931282,75.416328,74.502831,75.084885,69.099098,634100
2015-10-07,75.189980,76.289413,75.149559,76.232819,70.155533,1178600
2015-10-08,76.014549,77.566696,75.812447,77.510101,71.330986,971300
2015-10-09,77.461601,77.607117,76.540016,76.984642,70.847412,688800
2015-10-12,77.041229,77.841553,76.887634,77.801132,71.598808,825600
2015-10-13,77.687958,78.011314,76.790619,77.356506,71.189629,972700
2015-10-14,77.558609,77.776878,76.790619,77.138237,70.988770,661200
2015-10-15,77.558609,78.973320,77.299919,78.924820,72.632919,1358800
2015-10-16,79.353271,79.878738,79.078415,79.442200,73.109055,843800
2015-10-19,79.345192,81.059013,79.223930,81.026680,74.567207,960900
2015-10-20,80.638641,81.317703,79.902992,80.452705,74.038994,947700
2015-10-21,80.743736,81.083267,79.854485,79.886826,73.518242,661700
2015-10-22,80.202103,81.333870,79.991913,81.010506,74.552338,821000
2015-10-23,80.929672,81.471298,79.862572,80.460793,74.046440,1101400
2015-10-26,80.630554,80.743736,80.080841,80.646729,74.217560,618500
2015-10-27,80.412285,80.864998,79.983833,80.468880,74.053886,504100
2015-10-28,80.590134,81.447052,79.636215,81.422798,74.931763,972600
2015-10-29,80.978172,81.495552,80.816490,81.406631,74.916885,427800
2015-10-30,81.398544,81.544060,80.913498,81.285370,74.805283,1828300
2015-11-02,81.293449,83.597412,79.474533,83.597412,76.933006,1157500
2015-11-03,83.476151,83.476151,79.797897,81.487473,74.991272,1592300
2015-11-04,81.649155,81.924011,80.460793,80.759903,74.321716,994800
2015-11-05,80.598221,80.848831,80.129349,80.662895,74.232414,1136600
2015-11-06,79.029915,79.385612,77.243332,77.995148,72.342377,1226000
2015-11-09,77.995148,78.148750,76.071136,76.798706,71.232643,1058100
2015-11-10,76.887634,77.712204,76.806793,77.364594,71.757523,954300
2015-11-11,77.631363,77.825386,77.138237,77.599030,71.974968,735600
2015-11-12,77.356506,77.558609,76.523849,76.596603,71.045189,632700
2015-11-13,76.499596,77.332253,75.537590,75.650764,70.167900,704600
2015-11-16,75.650764,76.556183,75.230392,76.531929,70.985207,696800
2015-11-17,76.297493,77.033142,76.095390,76.119644,70.602791,552700
2015-11-18,76.507683,77.405014,76.087311,77.316086,71.712509,584400
2015-11-19,77.453514,77.987068,77.105904,77.760712,72.124931,532800
2015-11-20,78.181084,78.722717,78.100243,78.569122,72.874756,970900
2015-11-23,78.399353,78.827812,78.310425,78.625710,72.927223,517700
2015-11-24,78.229591,78.924820,77.784966,78.690376,72.987206,936000
2015-11-25,78.633789,79.078415,77.906227,78.302345,72.627319,729100
2015-11-27,78.132576,79.086502,78.092155,78.860146,73.144691,386700
2015-11-30,79.005661,79.199677,78.092155,78.221504,72.552322,1174000
2015-12-01,78.746971,79.911072,78.512527,79.886826,74.096947,859100
2015-12-02,79.393692,80.121262,78.310425,78.464027,72.777267,901300
2015-12-03,78.011314,78.455940,77.453514,77.914307,72.267387,1198400
2015-12-04,78.286179,79.620049,78.019402,79.054161,73.324631,891900
2015-12-07,78.940987,79.563461,78.569122,79.337105,73.587074,833200
2015-12-08,79.191589,79.547295,78.666130,79.223930,73.482094,700500
2015-12-09,78.819725,79.458366,78.181084,78.843979,73.129677,708800
2015-12-10,78.860146,79.143089,77.873886,78.334679,72.657295,868700
2015-12-11,77.793045,78.666130,77.437347,78.092155,72.432343,921000
2015-12-14,77.987068,78.989494,77.372673,78.940987,73.219650,938300
2015-12-15,79.385612,80.113174,79.361359,79.490700,73.729523,1269200
2015-12-16,79.838318,81.253029,79.329025,80.970085,75.101700,1218100
2015-12-17,80.905418,81.915924,80.371864,80.379951,74.554337,1182300
2015-12-18,80.072754,80.242523,78.795471,78.819725,73.107193,1443000
2015-12-21,79.668556,79.927246,78.253838,78.779305,73.069695,660800
2015-12-22,79.272430,79.765564,79.143089,79.248184,73.504601,895500
2015-12-23,79.498787,80.792236,79.401779,80.767990,74.914253,613100
2015-12-24,80.832657,81.018593,80.282944,80.687149,74.839272,207300
2015-12-28,80.388039,81.309624,80.088928,81.228783,75.341652,393900
2015-12-29,81.608734,82.231201,81.244949,82.037186,76.091461,734500
2015-12-30,81.899757,82.376717,81.713821,81.778496,75.851524,337300
2015-12-31,81.665321,81.867424,80.751816,80.808411,74.951744,578500
2016-01-04,79.951492,80.299110,78.811638,79.563461,73.797020,677900
2016-01-05,79.870651,80.816490,79.620049,80.614388,74.771774,571200
2016-01-06,79.983833,80.436539,79.401779,80.234436,74.419357,780000
2016-01-07,79.086502,79.846405,78.924820,79.442200,73.684547,1129800
2016-01-08,79.490700,80.008087,77.550522,77.728378,72.094933,678600
2016-01-11,77.987068,79.183510,77.251411,77.348427,71.742516,920300
2016-01-12,77.728378,77.728378,75.957962,76.216652,70.692780,1204500
2016-01-13,76.321747,76.685532,75.004044,75.125305,69.680527,1049700
2016-01-14,75.392075,75.836700,74.478577,74.810020,69.388084,1015200
2016-01-15,75.004044,75.004044,73.233627,73.435730,68.113396,1288900
2016-01-19,74.090538,74.591751,73.581245,73.686340,68.345848,729700
2016-01-20,72.950684,73.459984,70.113174,71.495552,66.313828,1255000
2016-01-21,71.875504,72.603073,70.994339,71.827003,66.621269,852800
2016-01-22,72.780922,74.017784,72.772835,73.379143,68.060921,1288900
2016-01-25,73.290215,74.276474,72.748589,72.886017,67.603531,627400
2016-01-26,73.055779,74.430069,72.813255,74.421989,69.028183,948700
2016-01-27,74.098625,74.211800,73.120453,73.686340,68.345848,920600
2016-01-28,73.443817,74.114792,70.008087,70.282944,65.751274,2350300
2016-01-29,71.139854,72.085693,69.490700,71.511719,66.900826,3011900
2016-02-01,70.743736,71.827003,70.396118,71.010506,66.431923,1474600
2016-02-02,70.735649,72.514145,68.690376,68.908653,64.465599,1673000
2016-02-03,69.337105,69.878738,68.367020,69.611961,65.123558,845100
2016-02-04,69.450279,70.153595,68.326599,69.595795,65.108437,1085500
2016-02-05,69.296684,69.773643,68.075989,68.116409,63.724430,1294100
2016-02-08,67.720291,68.172997,64.147133,65.254646,61.047188,1465500
2016-02-09,64.818108,65.650764,64.179466,65.020210,60.827869,1494400
2016-02-10,65.319321,66.887634,64.753433,65.561844,61.334579,1574300
2016-02-11,64.559418,65.416328,63.791431,64.793854,60.616104,3203000
2016-02-12,65.359741,65.893288,65.060631,65.586098,61.357262,1272700
2016-02-16,66.232819,66.911880,65.529510,66.628944,62.332867,2622500
