Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,86.750000,90.150002,86.000000,89.970001,84.116928,3673900
2016-01-05,90.050003,90.239998,87.980003,89.089996,83.294189,2660200
2016-01-06,88.330002,90.239998,87.949997,88.680000,82.910858,2486000
2016-01-07,87.029999,88.180000,86.709999,87.190002,81.517807,2772900
2016-01-08,87.870003,88.160004,85.559998,86.019997,80.423912,3023800
2016-01-11,86.589996,86.809998,84.629997,85.419998,79.862938,3362200
2016-01-12,86.349998,86.849998,85.220001,86.629997,80.994225,2417800
2016-01-13,86.870003,88.570000,84.739998,84.900002,79.376770,2468200
2016-01-14,85.220001,87.389999,84.000000,86.680000,81.040962,2078600
2016-01-15,84.110001,84.739998,83.120003,84.349998,78.862549,2838700
2016-01-19,85.449997,85.690002,82.739998,83.519997,78.086540,2055200
2016-01-20,81.889999,85.230003,79.879997,84.239998,78.759705,3587600
2016-01-21,84.580002,87.290001,84.290001,86.019997,80.423912,2612300
2016-01-22,87.419998,89.230003,85.690002,86.410004,80.788536,2296500
2016-01-25,85.000000,86.089996,84.019997,84.050003,78.582069,1857900
2016-01-26,84.470001,85.940002,83.529999,85.379997,79.825539,2569100
2016-01-27,85.300003,86.440002,84.160004,85.209999,79.666611,1752300
2016-01-28,86.510002,87.489998,85.330002,86.949997,81.293411,2089000
2016-01-29,87.040001,89.949997,87.040001,89.889999,84.042152,2575700
2016-02-01,88.940002,91.629997,88.019997,91.169998,85.238861,2446400
2016-02-02,89.550003,90.400002,88.320000,88.970001,83.181999,2195100
2016-02-03,89.199997,91.040001,86.830002,90.660004,84.762062,2924200
2016-02-04,91.180000,97.970001,90.830002,97.570000,91.222519,5669900
2016-02-05,96.080002,99.919998,95.029999,99.000000,92.559479,3902600
2016-02-08,97.910004,100.230003,96.820000,98.430000,92.026581,3385600
2016-02-09,98.410004,101.190002,98.410004,99.699997,93.213943,3438600
2016-02-10,100.580002,100.790001,95.709999,96.330002,90.063187,4032600
2016-02-11,95.050003,98.160004,93.500000,95.250000,89.053452,2729300
2016-02-12,96.449997,98.370003,94.959999,97.010002,90.698944,2299500
2016-02-16,98.459999,99.760002,96.389999,99.139999,92.690392,2228700
2016-02-17,99.099998,100.389999,97.169998,97.529999,92.090790,3140400
2016-02-18,97.879997,98.699997,95.650002,97.199997,91.779198,2624500
2016-02-19,96.470001,97.120003,95.010002,96.589996,91.203209,2366700
2016-02-22,97.949997,99.169998,97.510002,98.529999,93.035034,1885700
2016-02-23,98.480003,98.910004,96.739998,97.529999,92.090790,2186500
2016-02-24,96.080002,96.430000,93.269997,96.129997,90.768875,2676300
2016-02-25,96.489998,97.739998,95.589996,97.699997,92.251305,1572900
2016-02-26,98.669998,98.800003,97.260002,97.660004,92.213554,1567600
2016-02-29,97.800003,98.720001,97.489998,97.570000,92.128563,1542400
2016-03-01,98.940002,100.639999,97.099998,100.260002,94.668549,2177200
2016-03-02,99.809998,100.160004,98.070000,99.459999,93.913155,2313100
2016-03-03,99.230003,102.989998,99.010002,101.250000,95.603333,2749900
2016-03-04,101.730003,103.660004,100.309998,102.239998,96.538124,3618100
2016-03-07,102.239998,105.940002,102.000000,105.070000,99.210297,2359500
2016-03-08,104.000000,104.000000,99.300003,101.779999,96.103767,3860000
2016-03-09,102.059998,103.050003,100.430000,102.070000,96.377594,1675800
2016-03-10,102.110001,103.110001,100.750000,102.790001,97.057442,2403800
2016-03-11,103.430000,104.809998,103.230003,104.000000,98.199959,2113900
2016-03-14,103.550003,105.480003,103.300003,105.120003,99.257515,2359800
2016-03-15,104.000000,104.620003,103.290001,104.580002,98.747620,1697500
2016-03-16,104.419998,106.800003,103.919998,106.379997,100.447220,1998000
2016-03-17,105.750000,110.389999,105.500000,109.580002,103.468765,2964900
2016-03-18,109.940002,111.290001,108.099998,110.089996,103.950317,4658600
2016-03-21,109.830002,110.989998,109.419998,110.610001,104.441338,1708300
2016-03-22,110.110001,110.589996,109.220001,109.449997,103.346016,1542500
2016-03-23,108.949997,109.320000,107.660004,107.739998,101.731392,2261400
2016-03-24,106.669998,107.419998,104.839996,107.400002,101.410355,1729000
2016-03-28,107.839996,108.769997,106.599998,108.440002,102.392342,1276900
2016-03-29,107.360001,110.129997,107.050003,109.930000,103.799255,1411000
2016-03-30,110.830002,111.160004,108.379997,109.309998,103.213821,1507800
2016-03-31,109.199997,110.290001,108.900002,109.940002,103.808701,1752500
2016-04-01,108.480003,110.389999,106.970001,110.120003,103.978661,1670800
2016-04-04,110.110001,110.709999,108.680000,109.089996,103.006088,1347800
2016-04-05,107.489998,109.360001,106.629997,108.019997,101.995773,1993100
2016-04-06,107.070000,107.500000,104.300003,106.430000,100.494453,3226500
2016-04-07,105.510002,106.400002,104.830002,105.089996,99.229164,2275100
2016-04-08,106.110001,108.300003,105.839996,106.279999,100.352821,1328200
2016-04-11,106.830002,108.139999,106.209999,106.260002,100.333923,1397500
2016-04-12,106.690002,108.190002,106.129997,107.800003,101.788040,1021600
2016-04-13,108.959999,113.769997,108.760002,113.699997,107.359001,4132800
2016-04-14,113.510002,115.169998,112.739998,114.570000,108.180473,2459900
2016-04-15,115.000000,115.610001,114.150002,115.320000,108.888649,2056100
2016-04-18,115.339996,117.680000,114.550003,116.660004,110.153931,2656300
2016-04-19,116.459999,118.739998,116.349998,117.750000,111.183136,2515900
2016-04-20,117.750000,118.019997,116.120003,116.610001,110.106705,1688900
2016-04-21,115.360001,116.639999,114.610001,115.139999,108.718689,1744800
2016-04-22,114.669998,116.610001,114.610001,116.110001,109.634590,2773500
2016-04-25,115.860001,116.000000,114.169998,114.910004,108.501518,1544300
2016-04-26,115.699997,116.489998,115.150002,116.180000,109.700684,2273200
2016-04-27,116.559998,117.050003,115.629997,116.720001,110.210579,3115200
2016-04-28,116.519997,118.470001,115.839996,116.610001,110.106705,1822000
2016-04-29,117.019997,118.639999,115.790001,117.029999,110.503281,1784000
2016-05-02,117.389999,117.879997,115.660004,116.529999,110.031166,2519200
2016-05-03,115.269997,120.000000,114.379997,118.599998,111.985725,3673000
2016-05-04,118.540001,118.550003,112.940002,114.440002,108.057739,3751300
2016-05-05,114.900002,115.330002,113.559998,113.889999,107.538406,1253400
2016-05-06,113.190002,115.059998,112.860001,114.989998,108.577057,1137800
2016-05-09,114.070000,114.070000,111.769997,112.419998,106.150383,1943900
2016-05-10,112.940002,114.949997,112.339996,114.779999,108.378769,2216400
2016-05-11,114.790001,115.930000,113.879997,114.720001,108.322121,1927700
2016-05-12,115.349998,116.000000,113.800003,114.389999,108.010521,1552400
2016-05-13,114.589996,115.269997,111.680000,111.790001,105.555519,1916100
2016-05-16,112.000000,114.809998,112.000000,114.190002,107.821671,1414200
2016-05-17,114.000000,115.989998,113.559998,114.279999,107.906654,1471300
2016-05-18,112.449997,113.300003,110.050003,110.669998,105.397209,2082200
2016-05-19,110.330002,110.760002,106.260002,108.080002,102.930603,2951000
2016-05-20,108.489998,109.599998,108.059998,108.209999,103.054398,1317600
2016-05-23,108.099998,109.360001,107.330002,108.160004,103.006790,864100
2016-05-24,108.570000,109.989998,108.360001,109.709999,104.482933,1190900
2016-05-25,110.550003,113.449997,110.160004,113.169998,107.778084,2029100
2016-05-26,113.739998,114.849998,113.360001,113.500000,108.092369,1746000
2016-05-27,113.419998,114.489998,112.839996,113.239998,107.844757,1412200
2016-05-31,113.250000,115.320000,113.019997,114.470001,109.016151,1936300
2016-06-01,113.989998,114.150002,112.199997,114.129997,108.692337,1398000
2016-06-02,113.959999,115.129997,113.099998,115.129997,109.644699,1583200
2016-06-03,114.930000,114.930000,112.709999,113.639999,108.225693,1586000
2016-06-06,114.139999,116.430000,113.669998,116.300003,110.758965,1459400
2016-06-07,116.500000,117.820000,116.019997,117.150002,111.568474,974000
2016-06-08,118.000000,119.910004,118.000000,118.870003,113.206520,1837800
2016-06-09,117.699997,118.790001,117.300003,118.639999,112.987473,1072100
2016-06-10,117.389999,117.570000,115.459999,116.000000,110.473251,1263800
2016-06-13,115.540001,115.919998,113.650002,113.739998,108.320930,1594700
2016-06-14,113.760002,114.239998,111.949997,112.949997,107.568565,1982500
2016-06-15,114.040001,114.330002,112.379997,113.440002,108.035225,1444000
